time,magnitude,sigma_time,sigma_amp,cov_time_amp,gamma_score,num_picks,num_p_picks,num_s_picks,event_index,x(km),y(km),z(km),longitude,latitude,depth(m),source_file
2015-04-09T17:33:58.711,1.31248,2.00736,0.29553,0.10232,34.0,28,14,14,707,151.87946,78.52011,8.65703,-87.26626,38.19472,8657.02908,merged_gamma_catalog_2015_Mar_April.csv
2015-04-09T19:58:47.986,1.27243,0.5317,0.14701,-0.02935,18.72687,13,12,1,711,176.20634,-14.03495,5.81567,-87.01106,37.35679,5815.6692,merged_gamma_catalog_2015_Mar_April.csv
2015-04-10T15:59:49.718,1.347,0.47749,0.36123,0.03663,21.05581,20,14,6,724,147.14269,84.3494,9.88995,-87.31911,38.24799,9889.94663,merged_gamma_catalog_2015_Mar_April.csv
2015-04-10T20:42:09.812,1.51943,1.5711,0.33459,0.41357,36.0,33,18,15,733,151.20934,74.03722,17.6545,-87.27485,38.15446,17654.50201,merged_gamma_catalog_2015_Mar_April.csv
2015-04-10T20:21:15.998,1.2456,0.97879,0.39284,0.03548,26.96681,26,17,9,735,178.0598,-13.80424,16.78265,-86.9901,37.35852,16782.64593,merged_gamma_catalog_2015_Mar_April.csv
2015-04-11T12:54:22.811,1.19269,1.82002,0.71824,-0.50317,18.69122,16,14,2,740,147.19477,166.62752,0.0,-87.30134,38.98888,0.0,merged_gamma_catalog_2015_Mar_April.csv
2015-04-11T18:52:58.389,1.51212,1.5096,0.43459,-0.07288,50.68122,49,32,17,746,145.29777,76.04888,23.984,-87.34187,38.17354,23984.00071,merged_gamma_catalog_2015_Mar_April.csv
2015-04-11T22:21:08.416,1.69012,0.91287,0.43517,-0.03182,20.98592,21,13,8,750,152.68319,72.93144,15.04887,-87.25827,38.14425,15048.87306,merged_gamma_catalog_2015_Mar_April.csv
2015-04-12T17:12:43.447,1.70118,1.99601,0.55186,0.41449,79.74587,53,32,21,754,145.28508,81.73331,31.51909,-87.34086,38.22473,31519.09127,merged_gamma_catalog_2015_Mar_April.csv
2015-04-13T17:11:20.415,1.77801,1.89231,0.4938,0.02579,42.57461,39,19,20,761,137.46807,81.89997,26.01566,-87.43007,38.22745,26015.66433,merged_gamma_catalog_2015_Mar_April.csv
2015-04-13T19:41:53.623,1.42674,1.06811,0.31129,0.12756,20.0,18,15,3,763,167.66818,-16.49448,16.25883,-87.10796,37.33622,16258.82584,merged_gamma_catalog_2015_Mar_April.csv
2015-04-13T20:47:55.553,1.58859,1.37362,0.32769,0.13563,33.37474,34,27,7,764,146.40636,68.70924,16.72821,-87.33072,38.10726,16728.2117,merged_gamma_catalog_2015_Mar_April.csv
2015-04-13T20:21:30.069,1.25528,0.81227,0.32712,-0.09188,23.46951,24,18,6,765,149.74899,72.36454,10.31591,-87.29185,38.13963,10315.9077,merged_gamma_catalog_2015_Mar_April.csv
2015-04-13T20:04:55.305,1.37961,0.60576,0.21691,-0.0127,17.98415,18,11,7,766,151.07049,82.28014,14.64365,-87.2747,38.22871,14643.65076,merged_gamma_catalog_2015_Mar_April.csv
2015-04-13T20:26:30.296,1.30936,0.97144,0.48049,0.01992,21.6075,21,15,6,767,177.81879,-14.15821,14.59744,-86.9929,37.35538,14597.43755,merged_gamma_catalog_2015_Mar_April.csv
2015-04-13T21:49:33.063,1.24023,1.21226,0.34008,-0.07346,28.85824,28,18,10,768,151.54733,87.71848,16.00729,-87.2681,38.27761,16007.29425,merged_gamma_catalog_2015_Mar_April.csv
2015-04-14T13:59:51.701,1.51241,0.20176,0.37531,0.01401,15.83505,16,12,4,771,153.40419,78.81199,9.9315,-87.2488,38.19709,9931.50001,merged_gamma_catalog_2015_Mar_April.csv
2015-04-14T13:59:47.812,1.67907,2.16262,0.5769,-0.95998,59.0,36,15,21,774,140.92457,77.32515,36.19617,-87.39151,38.18572,36196.17419,merged_gamma_catalog_2015_Mar_April.csv
2015-04-14T19:51:23.321,1.23143,1.27904,0.3862,0.08916,20.78216,21,12,9,776,149.99772,66.88055,11.75836,-87.29016,38.0902,11758.35775,merged_gamma_catalog_2015_Mar_April.csv
2015-04-14T19:23:44.026,1.39291,0.57102,0.23032,0.00109,12.44313,13,11,2,777,166.07877,-14.80952,11.21568,-87.12551,37.35169,11215.68006,merged_gamma_catalog_2015_Mar_April.csv
2015-04-14T20:02:28.124,1.65039,1.10449,0.26463,-0.01098,22.48771,23,16,7,779,141.51423,79.07879,9.41478,-87.38443,38.20142,9414.77872,merged_gamma_catalog_2015_Mar_April.csv
2015-04-14T20:47:58.826,1.34614,0.89042,0.21012,0.04572,23.81235,26,15,11,781,148.54496,64.83628,9.41216,-87.30714,38.07203,9412.16271,merged_gamma_catalog_2015_Mar_April.csv
2015-04-14T21:36:24.471,0.89891,1.96737,0.2635,-0.10741,19.96094,18,11,7,784,136.41904,98.11316,0.0,-87.43895,38.37363,0.0,merged_gamma_catalog_2015_Mar_April.csv
2015-04-15T13:10:56.698,1.13884,0.53676,0.16366,-0.02762,18.0,18,10,8,790,152.86428,76.85354,9.17438,-87.25537,38.17954,9174.37592,merged_gamma_catalog_2015_Mar_April.csv
2015-04-15T16:50:43.080,1.51037,1.4861,0.37461,0.05797,41.19581,38,23,15,792,146.62326,79.3999,16.68603,-87.32606,38.2035,16686.03213,merged_gamma_catalog_2015_Mar_April.csv
2015-04-15T18:26:39.680,1.44296,0.8426,0.3392,0.00529,21.43186,21,13,8,794,152.34359,77.70273,21.09806,-87.26113,38.18728,21098.0627,merged_gamma_catalog_2015_Mar_April.csv
2015-04-15T19:36:11.102,1.41345,0.31133,0.29145,-0.00462,10.68859,11,10,1,798,166.62392,-18.18562,6.2673,-87.12012,37.32118,6267.29547,merged_gamma_catalog_2015_Mar_April.csv
2015-04-15T22:21:54.938,1.51254,1.24435,0.42493,0.00461,43.39837,42,26,16,801,152.35977,74.21635,18.83224,-87.26169,38.15588,18832.23895,merged_gamma_catalog_2015_Mar_April.csv
2015-04-15T22:10:40.246,1.26388,1.24415,0.22487,-0.05564,35.0,24,19,5,802,164.32613,-14.6403,16.2185,-87.14524,37.35352,16218.50448,merged_gamma_catalog_2015_Mar_April.csv
2015-04-16T12:47:57.459,1.28143,0.84402,0.10302,-0.026,18.0,18,10,8,804,151.70432,75.9405,10.50934,-87.2688,38.17151,10509.34051,merged_gamma_catalog_2015_Mar_April.csv
2015-04-16T17:13:50.840,1.21065,0.51172,0.27566,-0.03099,16.87838,17,11,6,808,142.22492,91.92161,25.27643,-87.37377,38.31697,25276.43319,merged_gamma_catalog_2015_Mar_April.csv
2015-04-16T19:25:21.473,1.51384,0.33026,0.26189,0.00416,12.96945,13,10,3,811,167.42709,-16.72862,17.25942,-87.11073,37.33416,17259.42095,merged_gamma_catalog_2015_Mar_April.csv
2015-04-16T20:13:38.119,1.58831,1.39342,0.42142,0.00789,61.14375,58,45,13,812,145.13188,78.25421,29.44339,-87.34331,38.19343,29443.39235,merged_gamma_catalog_2015_Mar_April.csv
2015-04-16T20:43:28.788,1.34105,1.61919,0.48318,-0.06955,43.5028,34,24,10,813,180.45881,-8.82129,18.31465,-86.96181,37.40293,18314.64772,merged_gamma_catalog_2015_Mar_April.csv
2015-04-16T20:46:32.594,1.36839,0.5281,0.1322,0.00603,17.75085,18,12,6,815,145.33476,68.32945,8.62705,-87.34301,38.10401,8627.05045,merged_gamma_catalog_2015_Mar_April.csv
2015-04-16T21:13:34.110,1.21959,0.80683,0.35951,-0.01635,25.64814,26,19,7,817,176.64449,-13.3395,17.2026,-87.00595,37.36297,17202.59631,merged_gamma_catalog_2015_Mar_April.csv
2015-04-16T21:04:57.362,1.2379,0.95733,0.28009,0.02032,24.76789,25,17,8,819,173.61203,-6.34604,15.38638,-87.03853,37.42653,15386.37766,merged_gamma_catalog_2015_Mar_April.csv
2015-04-16T22:21:22.835,1.66436,0.8075,0.45913,-0.05203,25.58778,26,17,9,820,155.02418,70.01714,15.62247,-87.23221,38.11761,15622.47128,merged_gamma_catalog_2015_Mar_April.csv
2015-04-17T05:40:45.085,0.50311,2.0931,0.37499,-1.27505,29.0,19,15,4,824,118.72719,-6.27049,22.67979,-87.65846,37.43588,22679.79116,merged_gamma_catalog_2015_Mar_April.csv
2015-04-17T13:37:21.738,1.57881,1.20171,0.4688,-0.04274,45.91552,42,30,12,827,142.23448,72.1906,21.77534,-87.37758,38.13927,21775.33741,merged_gamma_catalog_2015_Mar_April.csv
2015-04-17T19:20:19.877,1.67486,1.3324,0.43103,-0.12251,37.76506,38,26,12,829,144.729,79.09575,20.75176,-87.34774,38.20107,20751.7617,merged_gamma_catalog_2015_Mar_April.csv
2015-04-17T19:52:14.310,1.2394,0.48754,0.25395,0.00717,19.0,19,14,5,830,173.10613,-5.89793,11.23464,-87.04414,37.43066,11234.64106,merged_gamma_catalog_2015_Mar_April.csv
2015-04-17T20:36:59.282,1.33871,1.79858,0.27202,0.12782,32.13001,32,15,17,833,148.12798,65.46543,12.46561,-87.31176,38.07776,12465.60697,merged_gamma_catalog_2015_Mar_April.csv
2015-04-17T20:29:00.074,1.081,0.87259,0.22112,-0.00398,27.81381,27,16,11,834,154.11403,81.38364,14.7194,-87.24014,38.22013,14719.39817,merged_gamma_catalog_2015_Mar_April.csv
2015-04-17T20:47:42.045,1.09623,2.22346,0.35755,-0.3324,25.61692,22,10,12,836,171.41865,6.54186,0.0,-87.0603,37.54302,0.0,merged_gamma_catalog_2015_Mar_April.csv
2015-04-17T21:52:14.790,1.38424,0.96147,0.35247,-0.04505,32.0,32,21,11,837,157.34651,-49.27784,22.69327,-87.23132,37.04274,22693.27072,merged_gamma_catalog_2015_Mar_April.csv
2015-04-17T22:13:15.788,1.14295,0.3229,0.30912,0.12255,10.87251,10,10,0,838,177.91651,-14.39699,12.71948,-86.99186,37.35321,12719.47548,merged_gamma_catalog_2015_Mar_April.csv
2015-04-18T18:52:43.024,1.39379,2.60828,0.41221,-0.60125,34.0,23,13,10,844,156.36406,14.39626,19.79117,-87.22892,37.61644,19791.17164,merged_gamma_catalog_2015_Mar_April.csv
2015-04-18T19:25:25.435,1.38624,0.41179,0.34855,0.00245,12.9999,13,12,1,846,166.88547,-16.96913,20.14407,-87.11689,37.33209,20144.06987,merged_gamma_catalog_2015_Mar_April.csv
2015-04-18T20:38:47.297,1.55653,1.41072,0.36024,0.03828,61.65268,59,38,21,848,146.04617,77.06644,19.46816,-87.33312,38.18258,19468.16304,merged_gamma_catalog_2015_Mar_April.csv
2015-04-20T18:09:48.628,1.5752,1.86919,0.51235,-0.17542,63.58032,54,38,16,865,142.68382,73.68014,20.56826,-87.37216,38.15262,20568.25917,merged_gamma_catalog_2015_Mar_April.csv
2015-04-21T17:17:52.711,1.60752,0.71275,0.40254,0.02479,36.86918,37,25,12,871,142.4055,81.22189,14.86117,-87.37384,38.22058,14861.17199,merged_gamma_catalog_2015_Mar_April.csv
2015-04-21T19:13:04.693,1.11387,0.69669,0.24202,0.11099,24.0,19,15,4,875,174.31843,-7.58848,16.67481,-87.03084,37.41521,16674.80559,merged_gamma_catalog_2015_Mar_April.csv
2015-04-21T20:35:24.976,1.4776,0.97415,0.33919,-0.03888,27.55122,28,17,11,878,151.55459,83.85134,17.96726,-87.26884,38.24278,17967.26402,merged_gamma_catalog_2015_Mar_April.csv
2015-04-21T21:51:26.491,1.31402,1.71423,0.23871,-0.03176,27.41708,28,17,11,881,151.14066,80.68037,13.76905,-87.27423,38.2143,13769.04752,merged_gamma_catalog_2015_Mar_April.csv
2015-04-21T21:14:19.650,1.19054,1.77195,0.21816,0.00244,31.0,28,15,13,882,147.8759,68.02213,8.86835,-87.31411,38.10083,8868.3489,merged_gamma_catalog_2015_Mar_April.csv
2015-04-22T15:30:59.002,1.15619,0.4424,0.36114,0.00735,14.30824,14,10,4,884,149.72541,74.02088,7.16759,-87.29178,38.15455,7167.59172,merged_gamma_catalog_2015_Mar_April.csv
2015-04-22T17:53:43.089,1.66619,1.39658,0.42526,-0.13713,48.00163,47,25,22,886,147.85514,75.53603,20.58672,-87.3128,38.16851,20586.71741,merged_gamma_catalog_2015_Mar_April.csv
2015-04-22T18:13:51.418,1.42923,1.32637,0.33989,-0.11505,53.70671,52,38,14,887,153.02399,74.35174,18.91141,-87.25409,38.15699,18911.40791,merged_gamma_catalog_2015_Mar_April.csv
2015-04-22T18:55:46.657,1.19394,0.71498,0.19966,-0.03599,15.22419,15,11,4,888,152.81465,79.16036,0.0,-87.25545,38.20033,0.0,merged_gamma_catalog_2015_Mar_April.csv
2015-04-22T19:37:12.134,1.06864,0.8519,0.36855,-0.01394,16.94942,17,12,5,889,145.10529,76.52399,21.5309,-87.34397,38.17785,21530.89607,merged_gamma_catalog_2015_Mar_April.csv
2015-04-22T19:52:24.331,1.18312,0.89054,0.26999,-0.04003,13.95622,14,11,3,890,177.892,-16.16681,14.64406,-86.99256,37.33727,14644.05806,merged_gamma_catalog_2015_Mar_April.csv
2015-04-22T20:04:44.612,1.2563,1.83816,0.25189,-0.02888,24.03993,24,12,12,893,148.86532,64.90464,24.52535,-87.30347,38.07259,24525.35232,merged_gamma_catalog_2015_Mar_April.csv
2015-04-22T20:56:17.478,1.2939,1.49466,0.25186,-0.09713,29.0,27,15,12,894,148.1805,63.28847,5.28813,-87.31161,38.05815,5288.13361,merged_gamma_catalog_2015_Mar_April.csv
2015-04-22T20:52:55.615,1.27831,1.10914,0.2777,0.46802,31.0,18,14,4,895,181.35512,-9.10281,13.25492,-86.95176,37.40022,13254.92394,merged_gamma_catalog_2015_Mar_April.csv
2015-04-22T21:50:31.909,1.25245,0.80899,0.31874,-0.0393,24.69935,25,17,8,896,151.48812,81.63205,18.90511,-87.27007,38.22281,18905.11056,merged_gamma_catalog_2015_Mar_April.csv
2015-04-23T17:08:39.255,1.78468,1.1464,0.40808,0.00637,27.52091,28,20,8,906,144.34564,81.91075,17.05168,-87.35155,38.22648,17051.67908,merged_gamma_catalog_2015_Mar_April.csv
2015-04-23T20:34:25.397,1.41236,1.6367,0.31664,0.25745,28.75977,28,16,12,913,144.02899,67.91351,11.05722,-87.35797,38.10047,11057.22169,merged_gamma_catalog_2015_Mar_April.csv
2015-04-23T22:19:13.198,1.69329,1.45021,0.4958,0.00777,46.85154,41,18,23,916,150.13885,80.87024,20.52815,-87.28563,38.21617,20528.14922,merged_gamma_catalog_2015_Mar_April.csv
2015-04-24T17:40:25.869,1.59042,1.89393,0.31541,0.02637,35.53691,35,18,17,920,147.07201,81.15371,12.63915,-87.32058,38.21923,12639.14841,merged_gamma_catalog_2015_Mar_April.csv
2015-04-24T19:56:59.646,1.17719,1.61181,0.24314,0.01149,31.86994,27,16,11,922,173.49196,-5.10612,15.98176,-87.03959,37.43772,15981.76067,merged_gamma_catalog_2015_Mar_April.csv
2015-04-24T19:07:58.907,1.34008,1.66428,0.44417,-0.10584,14.35848,15,10,5,923,187.40069,-2.07162,34.28254,-86.88173,37.46234,34282.53589,merged_gamma_catalog_2015_Mar_April.csv
2015-04-24T19:26:29.042,1.50687,0.6854,0.32807,-0.01769,19.0,19,11,8,925,158.12011,-50.42866,20.40151,-87.22287,37.03224,20401.51229,merged_gamma_catalog_2015_Mar_April.csv
2015-04-24T21:11:26.037,1.35139,1.89003,0.43136,-0.22678,21.7101,21,10,11,930,174.49304,8.23868,19.32699,-87.02512,37.55772,19326.98915,merged_gamma_catalog_2015_Mar_April.csv
2015-04-24T22:21:24.932,1.57771,0.86554,0.33196,0.01009,27.00036,27,20,7,932,155.12748,74.51211,13.89712,-87.23006,38.15807,13897.12357,merged_gamma_catalog_2015_Mar_April.csv
2015-04-24T22:28:33.983,1.47988,0.96209,0.36111,-0.02091,21.03163,21,12,9,933,153.72374,70.17751,14.43331,-87.247,38.11927,14433.31233,merged_gamma_catalog_2015_Mar_April.csv
2015-04-25T17:51:55.068,1.66069,1.20181,0.44016,0.00721,44.46346,43,25,18,934,146.31633,79.33457,20.99096,-87.32958,38.20297,20990.96112,merged_gamma_catalog_2015_Mar_April.csv
2015-04-25T17:07:54.148,1.33143,1.19235,0.23444,0.01307,26.03122,26,14,12,936,155.25672,74.78223,13.41893,-87.22853,38.16048,13418.92662,merged_gamma_catalog_2015_Mar_April.csv
2015-04-25T20:42:44.818,1.28821,1.56418,0.24645,0.11907,35.0,33,18,15,939,145.73207,66.13485,8.69196,-87.33892,38.08418,8691.96142,merged_gamma_catalog_2015_Mar_April.csv
2015-04-26T13:41:15.651,1.56611,1.48613,0.44726,-0.11699,62.41373,62,39,23,943,143.73721,77.28803,27.1298,-87.35942,38.18495,27129.7967,merged_gamma_catalog_2015_Mar_April.csv
2015-04-26T13:54:57.151,0.5917,1.09768,0.11432,0.02698,12.7759,11,11,0,944,138.81366,146.65124,0.0,-87.40201,38.81036,0.0,merged_gamma_catalog_2015_Mar_April.csv
2015-04-26T18:13:28.626,1.0861,1.31609,0.33969,0.00178,29.343,30,12,18,946,146.35227,79.63408,15.91967,-87.3291,38.20566,15919.67362,merged_gamma_catalog_2015_Mar_April.csv
2015-04-27T19:10:06.197,1.23001,0.59397,0.37355,-0.04191,14.68453,15,12,3,952,175.22702,-7.83452,17.29133,-87.02064,37.41282,17291.33492,merged_gamma_catalog_2015_Mar_April.csv
2015-04-27T22:19:36.909,1.51288,2.05646,0.38575,0.17957,60.0,49,27,22,956,148.09081,74.85805,23.75852,-87.31025,38.16236,23758.52245,merged_gamma_catalog_2015_Mar_April.csv
2015-04-28T11:33:55.553,1.6464,1.3529,0.42832,0.00506,61.77599,60,38,22,962,146.40349,77.32735,24.42091,-87.32899,38.18487,24420.91184,merged_gamma_catalog_2015_Mar_April.csv
2015-04-28T15:14:22.115,1.50758,0.70754,0.34689,0.04723,23.6255,24,15,9,964,151.72389,72.18915,17.16097,-87.26937,38.13773,17160.97296,merged_gamma_catalog_2015_Mar_April.csv
2015-04-28T19:29:40.177,1.23873,0.72055,0.2702,-0.03271,16.40379,17,11,6,970,174.21453,-8.03552,18.63985,-87.03212,37.4112,18639.85111,merged_gamma_catalog_2015_Mar_April.csv
2015-04-28T21:04:41.203,1.40647,0.41945,0.13567,0.01152,18.40301,20,12,8,973,146.40449,69.90602,7.98522,-87.33049,38.11804,7985.21714,merged_gamma_catalog_2015_Mar_April.csv
2015-04-28T21:02:17.205,1.16639,1.43278,0.29263,0.31759,21.0,14,12,2,974,172.72804,-13.21076,4.72684,-87.05012,37.36487,4726.83718,merged_gamma_catalog_2015_Mar_April.csv
2015-04-29T17:59:12.306,1.78612,1.8514,0.45063,-0.15343,50.96058,46,30,16,979,147.53073,84.40543,22.2149,-87.31467,38.24844,22214.89922,merged_gamma_catalog_2015_Mar_April.csv
2015-04-29T19:50:57.399,1.19153,1.39343,0.24143,-0.08479,19.0,18,10,8,982,148.80449,78.33123,7.45065,-87.30139,38.19352,7450.6524,merged_gamma_catalog_2015_Mar_April.csv
2015-04-29T21:37:01.175,1.46646,0.68291,0.23143,-0.04364,19.87148,20,12,8,989,152.9706,74.3371,12.24013,-87.2547,38.15686,12240.13058,merged_gamma_catalog_2015_Mar_April.csv
2015-04-29T21:38:06.185,1.42577,1.96521,0.29776,-0.10302,26.02419,26,12,14,990,179.75472,-2.65018,17.02164,-86.96826,37.45865,17021.63856,merged_gamma_catalog_2015_Mar_April.csv
2015-04-30T19:48:36.729,1.10598,1.34357,0.4002,0.13469,28.0,18,13,5,997,173.06099,-13.9811,10.15581,-87.04654,37.35787,10155.80612,merged_gamma_catalog_2015_Mar_April.csv
2015-04-30T19:33:13.521,1.32221,0.90063,0.30978,-0.02594,18.0,18,12,6,998,177.04347,-7.91338,17.71918,-87.00015,37.41177,17719.17721,merged_gamma_catalog_2015_Mar_April.csv
2015-04-30T20:36:42.604,1.42971,0.57732,0.1307,0.02144,22.37062,23,18,5,1002,145.21479,67.12428,8.15388,-87.34462,38.09317,8153.88228,merged_gamma_catalog_2015_Mar_April.csv
2015-04-30T20:06:11.977,1.71195,1.05248,0.34041,-0.03468,33.44993,34,18,16,1003,146.97321,77.20209,17.59234,-87.32252,38.18365,17592.34238,merged_gamma_catalog_2015_Mar_April.csv
2015-04-30T22:26:26.448,1.16035,0.45327,0.13413,-0.02851,16.74852,17,10,7,1006,158.22403,75.64683,10.8232,-87.19449,38.16776,10823.19588,merged_gamma_catalog_2015_Mar_April.csv
2015-05-01T07:33:30.644,2.25043,0.43816,0.16954,0.01226,13.79525,14,14,0,3,-334.58478,-97.99061,51.0,-92.73722,36.55781,51000.0,merged_gamma_catalog_2015_May_June.csv
2015-05-01T10:59:44.675,0.93846,1.55067,0.43008,0.00246,44.62501,28,28,0,5,141.79751,22.03707,51.0,-87.39238,37.68762,51000.0,merged_gamma_catalog_2015_May_June.csv
2015-05-01T10:59:46.426,0.76294,1.22337,0.32013,-0.05105,16.37499,15,15,0,6,48.69552,167.79239,51.0,-88.43788,39.01021,51000.0,merged_gamma_catalog_2015_May_June.csv
2015-05-01T17:28:33.272,1.63594,1.03839,0.45107,-0.0028,35.31115,33,24,9,12,141.98506,75.63069,23.07779,-87.37974,38.1703,23077.78706,merged_gamma_catalog_2015_May_June.csv
2015-05-01T20:21:36.661,1.23625,0.55367,0.34392,-0.03815,27.89074,26,15,11,20,152.32907,80.987,20.0089,-87.2606,38.21686,20008.89842,merged_gamma_catalog_2015_May_June.csv
2015-05-01T21:02:51.706,1.41417,0.73237,0.23317,0.03062,26.84561,26,16,10,22,145.02,64.1293,10.01829,-87.34744,38.06623,10018.29207,merged_gamma_catalog_2015_May_June.csv
2015-05-01T23:41:51.825,1.21501,1.30267,0.25417,-0.23124,31.45332,23,20,3,27,112.85022,-28.37884,33.09482,-87.72822,37.23745,33094.8162,merged_gamma_catalog_2015_May_June.csv
2015-05-02T16:24:03.785,1.91373,1.61507,0.30234,-0.15526,63.36,47,29,18,29,167.46036,71.21936,51.0,-87.09017,38.12623,51000.0,merged_gamma_catalog_2015_May_June.csv
2015-05-02T16:23:59.625,1.95666,1.15408,0.21649,-0.18651,33.64,25,15,10,30,65.8213,167.79239,51.0,-88.2402,39.0091,51000.0,merged_gamma_catalog_2015_May_June.csv
2015-05-02T18:04:38.056,1.70102,0.98941,0.29187,0.03744,32.99256,31,23,8,33,144.83181,75.18251,13.77723,-87.34736,38.16581,13777.23407,merged_gamma_catalog_2015_May_June.csv
2015-05-02T20:31:04.477,1.3627,1.38892,0.17401,0.09494,28.72564,28,18,10,34,148.31773,65.69261,9.76069,-87.30955,38.07978,9760.68842,merged_gamma_catalog_2015_May_June.csv
2015-05-03T16:00:41.046,1.51915,1.24839,0.31054,0.08289,41.99997,40,23,17,38,147.42888,76.96819,15.39988,-87.31737,38.18147,15399.88439,merged_gamma_catalog_2015_May_June.csv
2015-05-04T11:41:01.561,1.52928,1.25819,0.43259,-0.08438,46.92442,40,28,12,41,145.22966,79.05046,20.16851,-87.34204,38.20058,20168.51315,merged_gamma_catalog_2015_May_June.csv
2015-05-04T18:50:35.236,1.81141,0.88077,0.38612,-0.06158,36.96899,37,26,11,44,146.26481,81.58457,18.38953,-87.3297,38.22324,18389.52932,merged_gamma_catalog_2015_May_June.csv
2015-05-04T20:40:42.151,1.29007,0.87605,0.26003,0.02539,25.81805,24,15,9,46,151.03189,79.46487,22.52983,-87.27573,38.20337,22529.8326,merged_gamma_catalog_2015_May_June.csv
2015-05-04T21:41:18.047,1.1783,1.15121,0.40197,0.10815,23.59384,23,13,10,47,147.69946,61.04435,3.26923,-87.31755,38.03802,3269.23368,merged_gamma_catalog_2015_May_June.csv
2015-05-04T21:56:02.469,1.59702,1.30384,0.72561,0.12504,16.66906,16,10,6,48,142.2907,42.77777,0.0,-87.38274,37.87435,0.0,merged_gamma_catalog_2015_May_June.csv
2015-05-04T21:59:32.059,1.38632,1.30672,0.35534,-0.22259,21.67116,20,19,1,50,-11.82007,9.0725,0.0,-89.13382,37.58167,0.0,merged_gamma_catalog_2015_May_June.csv
2015-05-04T21:59:45.063,0.92938,1.49554,0.44468,-0.40512,27.32884,20,20,0,51,152.3829,31.18253,51.0,-87.27049,37.7683,51000.0,merged_gamma_catalog_2015_May_June.csv
2015-05-05T03:00:11.464,0.34118,1.22742,0.48167,-0.19797,25.81518,19,14,5,53,165.40889,28.56892,51.0,-87.1233,37.7425,51000.0,merged_gamma_catalog_2015_May_June.csv
2015-05-05T14:13:11.514,1.52876,0.38007,0.15416,-0.01405,16.92124,17,11,6,55,152.29413,79.06198,6.96618,-87.26141,38.19953,6966.17966,merged_gamma_catalog_2015_May_June.csv
2015-05-05T14:59:44.648,0.93741,1.16634,0.77816,-0.38855,26.72965,19,19,0,56,155.75956,11.75687,51.0,-87.23632,37.59277,51000.0,merged_gamma_catalog_2015_May_June.csv
2015-05-05T14:58:52.480,2.03658,1.08411,0.39841,-0.09742,31.27035,29,29,0,57,-99.20228,-167.79239,51.0,-90.09982,35.98294,51000.0,merged_gamma_catalog_2015_May_June.csv
2015-05-05T19:30:10.212,1.67137,0.80548,0.47625,-0.0711,29.83221,30,18,12,61,150.33456,78.11124,15.3626,-87.28397,38.19129,15362.60429,merged_gamma_catalog_2015_May_June.csv
2015-05-05T20:37:18.835,1.65622,0.42627,0.21727,0.01669,16.95894,17,13,4,63,148.24667,66.21688,10.15475,-87.31025,38.08451,10154.74805,merged_gamma_catalog_2015_May_June.csv
2015-05-06T08:59:45.443,0.6825,1.40834,0.36766,-0.25028,32.40083,24,22,2,66,149.95566,20.47328,51.0,-87.30023,37.67224,51000.0,merged_gamma_catalog_2015_May_June.csv
2015-05-06T08:59:46.720,0.64582,0.88628,0.27035,0.07763,11.94043,10,10,0,67,45.99798,167.79239,51.0,-88.46902,39.01035,51000.0,merged_gamma_catalog_2015_May_June.csv
2015-05-06T09:41:18.186,0.42411,0.74712,0.61751,0.21383,11.82603,12,10,2,68,-12.98052,162.40999,0.0,-89.14974,38.96297,0.0,merged_gamma_catalog_2015_May_June.csv
2015-05-06T12:59:04.583,1.92161,1.2369,0.39004,-0.13797,35.27054,34,34,0,70,-72.96665,-111.75938,51.0,-89.81428,36.49017,51000.0,merged_gamma_catalog_2015_May_June.csv
2015-05-06T12:59:45.545,0.91081,1.57501,0.35349,-0.5314,18.72946,14,13,1,71,152.83518,20.46642,51.0,-87.26761,37.6717,51000.0,merged_gamma_catalog_2015_May_June.csv
2015-05-06T19:38:39.653,1.29168,0.78584,0.3583,-0.00983,19.52588,18,15,3,73,178.22266,-14.25612,16.18049,-86.98837,37.35442,16180.4864,merged_gamma_catalog_2015_May_June.csv
2015-05-06T19:02:30.301,1.34878,0.61745,0.53575,0.18901,17.45056,16,10,6,74,169.18353,-13.85487,15.85141,-87.09026,37.35972,15851.40954,merged_gamma_catalog_2015_May_June.csv
2015-05-06T20:36:33.513,1.44827,1.10795,0.27317,0.01836,36.95887,31,16,15,76,147.336,61.06337,11.90474,-87.32168,38.03825,11904.74485,merged_gamma_catalog_2015_May_June.csv
2015-05-06T21:58:52.523,2.18332,1.12164,0.34795,0.06002,26.18018,22,22,0,79,-99.32316,-167.79239,51.0,-90.10116,35.98293,51000.0,merged_gamma_catalog_2015_May_June.csv
2015-05-06T22:59:45.106,1.01403,1.68948,0.44209,-0.16212,30.4125,18,18,0,82,140.74727,35.85129,51.0,-87.40162,37.81221,51000.0,merged_gamma_catalog_2015_May_June.csv
2015-05-06T22:59:47.666,0.55703,1.17101,0.31326,-0.18812,14.44551,14,13,1,83,49.612,153.04278,51.0,-88.42836,38.87732,51000.0,merged_gamma_catalog_2015_May_June.csv
2015-05-07T16:59:00.148,2.1625,1.17004,0.35632,-0.01599,30.33435,25,25,0,88,-92.8405,-126.9285,51.0,-90.0342,36.35176,51000.0,merged_gamma_catalog_2015_May_June.csv
