time,magnitude,sigma_time,sigma_amp,cov_time_amp,gamma_score,num_picks,num_p_picks,num_s_picks,event_index,x(km),y(km),z(km),longitude,latitude,depth(m),source_file,time_central
2015-12-29T11:40:58.475,1.14626,0.8255,0.18045,0.40242,13.0,10,9,1,350,-19.07163,106.59742,0.0,-89.21849,38.46015,0.0,merged_gamma_catalog_2015_Nov_Dec.csv,2015-12-29T05:40:58.475
2015-12-30T03:46:48.279,0.53462,0.72022,0.16325,-0.00743,8.93414,9,7,2,354,3.09673,104.98875,41.0,-88.96453,38.44585,41000.0,merged_gamma_catalog_2015_Nov_Dec.csv,2015-12-29T21:46:48.279
2015-12-31T06:59:49.463,0.52977,1.32931,0.30386,-0.27801,9.71214,9,9,0,357,42.73458,134.07438,41.0,-88.50875,38.70683,41000.0,merged_gamma_catalog_2015_Nov_Dec.csv,2015-12-31T00:59:49.463
2015-12-31T07:59:41.378,0.83539,2.23332,0.28439,0.0038,12.0,11,10,1,358,34.47963,64.89735,41.0,-88.607,38.08404,41000.0,merged_gamma_catalog_2015_Nov_Dec.csv,2015-12-31T01:59:41.378
2015-12-31T11:02:30.617,0.98159,0.27005,0.27569,-0.02324,6.27927,7,6,1,359,50.71872,167.79239,35.63194,-88.41453,39.01009,35631.94047,merged_gamma_catalog_2015_Nov_Dec.csv,2015-12-31T05:02:30.617
2015-09-01T00:59:41.763,1.05247,1.9241,1.13538,-0.19653,30.0,22,22,0,2,112.58821,167.79239,41.0,-87.70044,39.00442,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-08-31T19:59:41.763
2015-09-01T01:58:53.937,2.02666,1.49395,1.13753,0.15659,26.0,25,25,0,3,-85.95217,-167.79239,41.0,-89.95294,35.98422,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-08-31T20:58:53.937
2015-09-01T02:58:56.394,2.03665,1.89314,1.11082,0.12681,31.86493,29,29,0,4,-61.1706,-167.79239,41.0,-89.6782,35.98612,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-08-31T21:58:56.394
2015-09-01T03:58:55.723,1.86613,1.63645,1.07966,-0.10606,35.0,30,30,0,5,-67.71485,-167.79239,41.0,-89.75076,35.98568,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-08-31T22:58:55.723
2015-09-01T04:58:52.984,1.90224,1.57595,1.30559,0.3581,24.0,23,23,0,6,-94.69317,-167.79239,41.0,-90.04984,35.9834,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-08-31T23:58:52.984
2015-09-01T05:58:55.858,1.9119,1.48248,1.18826,0.16365,23.9485,25,25,0,7,-67.57357,-167.79239,41.0,-89.74919,35.98569,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-01T00:58:55.858
2015-09-01T06:58:51.941,1.78807,1.67245,1.40915,0.01959,21.0,21,21,0,8,-106.44969,-167.79239,41.0,-90.18016,35.98216,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-01T01:58:51.941
2015-09-01T07:58:56.337,1.87311,2.07016,1.19716,-0.00155,29.0,27,27,0,9,-58.79309,-167.79239,41.0,-89.65184,35.98627,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-01T02:58:56.337
2015-09-01T08:58:53.101,1.73113,1.5521,1.28298,0.18672,25.95356,25,25,0,10,-93.7128,-167.79239,41.0,-90.03897,35.98349,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-01T03:58:53.101
2015-09-01T09:58:55.329,1.97707,1.6923,1.20448,0.07677,23.84776,22,22,0,11,-71.9929,-167.79239,41.0,-89.79818,35.98537,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-01T04:58:55.329
2015-09-01T10:59:38.705,1.42886,2.91671,1.31106,0.84114,25.0,18,18,0,12,124.80435,167.79239,41.0,-87.55946,39.00279,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-01T05:59:38.705
2015-09-01T11:58:54.197,2.07102,1.68049,1.22329,0.10036,32.98056,31,31,0,13,-84.05276,-167.79239,41.0,-89.93188,35.98439,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-01T06:58:54.197
2015-09-02T00:58:52.680,1.98162,1.58488,1.1914,-0.05031,22.15119,24,24,0,29,-99.46733,-167.79239,41.0,-90.10276,35.98291,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-01T19:58:52.680
2015-09-02T01:46:52.405,1.32711,2.32392,0.24371,-0.66181,30.0,20,15,5,30,85.71821,47.3897,39.443,-88.0251,37.92295,39442.9966,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-01T20:46:52.405
2015-09-02T01:58:55.147,1.89622,1.4199,1.26897,0.11021,25.0,24,24,0,31,-73.47548,-167.79239,41.0,-89.81462,35.98526,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-01T20:58:55.147
2015-09-02T02:58:54.365,1.99891,1.33255,1.2211,-0.00483,27.0,24,24,0,32,-82.08179,-167.79239,41.0,-89.91003,35.98456,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-01T21:58:54.365
2015-09-02T03:58:54.370,1.98177,1.46987,1.23543,0.07843,26.0,24,24,0,33,-82.47374,-167.79239,41.0,-89.91437,35.98453,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-01T22:58:54.370
2015-09-02T04:58:53.268,1.9457,1.52586,1.18635,0.10715,29.0,27,27,0,34,-92.98553,-167.79239,41.0,-90.03091,35.98356,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-01T23:58:53.268
2015-09-02T05:58:54.926,2.01985,1.69072,1.11742,0.21367,27.89402,26,26,0,35,-74.36104,-167.79239,41.0,-89.82444,35.98519,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-02T00:58:54.926
2015-09-02T06:58:51.582,2.01587,1.66365,1.33358,0.1885,18.87753,19,19,0,36,-111.54654,-167.79239,41.0,-90.23666,35.98159,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-02T01:58:51.582
2015-09-02T07:59:41.342,0.91346,1.71777,1.31934,0.23203,18.78483,19,18,1,37,50.25622,41.07322,41.0,-88.42884,37.86868,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-02T02:59:41.342
2015-09-02T08:58:54.693,1.98229,1.59522,1.12678,0.22035,27.49388,26,26,0,38,-75.58536,-167.79239,41.0,-89.83801,35.98509,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-02T03:58:54.693
2015-09-02T09:58:54.715,1.98768,1.65422,1.15407,0.13545,30.0,26,26,0,39,-74.83536,-167.79239,41.0,-89.8297,35.98515,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-02T04:58:54.715
2015-09-02T10:59:39.608,1.05635,2.71739,1.23737,0.01666,33.0,25,23,2,40,137.40367,167.79239,41.0,-87.41407,39.00093,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-02T05:59:39.608
2015-09-02T11:59:38.590,1.18891,2.44895,1.15226,-0.01588,33.90709,26,26,0,41,142.29918,167.79239,41.0,-87.35758,39.00016,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-02T06:59:38.590
2015-09-03T00:58:54.880,1.9923,1.67139,1.16736,0.14656,29.0,27,27,0,62,-75.79518,-167.79239,41.0,-89.84034,35.98508,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-02T19:58:54.880
2015-09-03T01:58:54.793,2.08334,1.49235,1.13906,0.11352,29.47872,28,28,0,63,-79.78631,-167.79239,41.0,-89.88458,35.98475,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-02T20:58:54.793
2015-09-03T02:58:53.194,2.00274,1.55338,1.25841,0.16921,24.83176,24,24,0,64,-92.66865,-167.79239,41.0,-90.02739,35.9836,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-02T21:58:53.194
2015-09-03T03:58:54.978,2.02467,1.5784,1.2345,0.06647,25.9281,24,24,0,65,-76.46901,-167.79239,41.0,-89.84781,35.98502,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-02T22:58:54.978
2015-09-03T04:58:51.842,1.80208,1.59097,1.29171,0.00836,25.0,23,23,0,66,-109.22206,-167.79239,41.0,-90.21089,35.98185,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-02T23:58:51.842
2015-09-03T05:58:53.252,1.74257,1.42097,1.26114,0.13777,27.0,25,25,0,67,-94.37551,-167.79239,41.0,-90.04631,35.98343,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-03T00:58:53.252
2015-09-03T07:58:54.619,1.79467,1.48282,1.23011,0.13582,28.0,27,27,0,68,-78.27205,-167.79239,41.0,-89.8678,35.98488,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-03T02:58:54.619
2015-09-03T08:58:54.030,1.89998,1.5747,1.23239,0.13669,23.1457,23,23,0,69,-84.92148,-167.79239,41.0,-89.94151,35.98431,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-03T03:58:54.030
2015-09-03T09:58:54.247,1.93174,1.49649,1.1969,-0.03168,29.0,27,27,0,70,-83.23511,-167.79239,41.0,-89.92282,35.98446,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-03T04:58:54.247
2015-09-03T10:58:52.664,2.10505,1.23871,1.25565,0.14989,26.99635,23,23,0,71,-98.89877,-167.79239,41.0,-90.09646,35.98297,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-03T05:58:52.664
2015-09-03T11:58:53.863,1.97004,1.4578,1.31685,-0.0042,28.0,27,27,0,72,-87.92056,-167.79239,41.0,-89.97476,35.98404,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-03T06:58:53.863
2015-09-04T00:58:54.587,2.10479,1.75091,1.17371,0.13639,27.92556,27,27,0,93,-79.47837,-167.79239,41.0,-89.88117,35.98478,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-03T19:58:54.587
2015-09-04T01:58:55.556,1.90107,1.91991,1.09419,0.16324,30.99882,27,27,0,94,-66.73457,-167.79239,41.0,-89.73989,35.98575,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-03T20:58:55.556
2015-09-04T02:58:52.931,2.03742,1.28008,1.3366,-0.19381,27.0,23,23,0,95,-96.39949,-167.79239,41.0,-90.06875,35.98323,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-03T21:58:52.931
2015-09-04T03:58:54.623,2.03483,1.32564,1.35665,0.18225,22.0,20,20,0,96,-80.30098,-167.79239,41.0,-89.89029,35.98471,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-03T22:58:54.623
2015-09-04T04:58:55.141,2.02466,1.4393,1.15774,0.15073,27.48621,27,27,0,97,-74.75957,-167.79239,41.0,-89.82886,35.98516,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-03T23:58:55.141
2015-09-04T05:58:56.151,1.95653,2.06652,1.142,-0.01237,31.0,28,28,0,98,-60.48806,-167.79239,41.0,-89.67064,35.98617,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-04T00:58:56.151
2015-09-04T06:58:53.968,1.90185,1.52041,1.16191,0.12162,30.0,28,28,0,99,-87.88891,-167.79239,41.0,-89.97441,35.98405,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-04T01:58:53.968
2015-09-04T07:58:53.342,2.06055,1.28293,1.14655,0.08532,26.0,24,24,0,100,-93.46029,-167.79239,41.0,-90.03617,35.98352,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-04T02:58:53.342
2015-09-04T08:58:54.095,1.971,1.62728,1.1578,0.14551,26.0,25,25,0,101,-84.33467,-167.79239,41.0,-89.935,35.98436,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-04T03:58:54.095
2015-09-04T09:58:54.907,1.97636,1.55321,1.14843,0.09375,26.0,24,24,0,102,-78.00774,-167.79239,41.0,-89.86486,35.9849,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-04T04:58:54.907
2015-09-04T10:58:54.409,2.01164,1.61957,1.24005,0.08863,25.63669,24,24,0,103,-84.1345,-167.79239,41.0,-89.93279,35.98438,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-04T05:58:54.409
2015-09-04T11:58:55.184,2.07612,1.8288,1.14587,0.13091,30.0,28,28,0,104,-69.07275,-167.79239,41.0,-89.76581,35.98559,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-04T06:58:55.184
2015-09-05T00:58:55.002,2.05035,1.72905,1.14307,0.37225,27.0,25,25,0,127,-74.47565,-167.79239,41.0,-89.82571,35.98518,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-04T19:58:55.002
2015-09-05T01:58:54.324,2.04511,1.65083,1.19036,0.2351,27.0,26,26,0,128,-79.46813,-167.79239,41.0,-89.88105,35.98478,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-04T20:58:54.324
2015-09-05T02:58:57.448,2.05057,1.91238,1.09367,0.36428,26.93797,25,25,0,129,-46.7035,-167.79239,41.0,-89.51781,35.98694,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-04T21:58:57.448
2015-09-05T03:58:53.931,1.83606,1.5995,1.2802,0.11006,25.95184,24,24,0,130,-86.57239,-167.79239,41.0,-89.95981,35.98417,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-04T22:58:53.931
2015-09-05T04:58:54.513,2.03359,1.2528,1.18457,0.18103,23.99242,24,24,0,131,-78.866,-167.79239,41.0,-89.87438,35.98483,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-04T23:58:54.513
2015-09-05T06:43:50.383,0.88837,0.86643,0.17247,-0.03261,10.90494,11,11,0,132,44.9481,167.72419,41.0,-88.48114,39.00979,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-05T01:43:50.383
2015-09-05T06:22:12.656,0.76778,1.24309,0.14034,-0.02012,15.0,15,9,6,133,45.35796,154.72086,41.0,-88.47726,38.89266,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-05T01:22:12.656
2015-09-05T05:58:55.058,1.85683,1.78944,1.38212,0.24344,22.0,21,21,0,134,-74.92852,-167.79239,41.0,-89.83073,35.98515,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-05T00:58:55.058
2015-09-05T06:58:55.580,1.8745,1.67534,1.22032,0.31762,27.95066,25,25,0,135,-69.82913,-167.79239,41.0,-89.7742,35.98553,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-05T01:58:55.580
2015-09-05T07:09:44.550,1.0525,0.42672,0.19424,0.01505,8.22998,9,8,1,136,40.04759,167.79239,41.0,-88.53771,39.01064,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-05T02:09:44.550
2015-09-05T07:18:37.873,-0.24173,0.74802,0.23634,0.05626,7.83617,8,7,1,137,37.45034,120.66417,9.50324,-88.57021,38.58628,9503.24248,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-05T02:18:37.873
2015-09-05T07:58:54.338,2.03676,1.70232,1.18964,0.1995,28.0,26,26,0,138,-80.13494,-167.79239,41.0,-89.88845,35.98473,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-05T02:58:54.338
2015-09-05T08:58:51.774,1.87758,1.54487,1.36917,-0.00099,23.0,22,22,0,139,-110.62313,-167.79239,41.0,-90.22642,35.98169,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-05T03:58:51.774
2015-09-05T09:03:08.967,1.56613,2.89699,0.52389,-0.41996,31.70316,18,17,1,140,125.77425,167.79239,41.0,-87.54827,39.00265,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-05T04:03:08.967
2015-09-05T09:59:47.446,0.5188,1.29128,0.38256,0.1211,9.22713,10,10,0,141,41.91004,167.79239,41.0,-88.51621,39.01055,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-05T04:59:47.446
2015-09-05T09:59:39.306,0.93162,1.44842,1.97054,0.46165,9.77287,9,9,0,142,144.94409,167.79239,41.0,-87.32706,38.99974,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-05T04:59:39.306
2015-09-05T10:58:53.502,1.80643,1.55481,1.27957,0.07359,26.0,24,24,0,143,-90.70079,-167.79239,41.0,-90.00558,35.98378,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-05T05:58:53.502
2015-09-05T11:41:40.726,1.26565,1.00058,0.29599,-0.09122,15.97555,16,8,8,144,149.80977,87.4878,0.0,-87.288,38.27582,0.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-05T06:41:40.726
2015-09-05T11:58:55.276,1.93045,1.75,1.20523,0.04719,27.96947,26,26,0,145,-74.72215,-167.79239,41.0,-89.82844,35.98516,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-05T06:58:55.276
2015-09-06T00:58:53.356,2.11214,1.30073,1.22806,0.17688,24.60884,22,22,0,162,-93.41,-167.79239,41.0,-90.03561,35.98352,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-05T19:58:53.356
2015-09-06T01:58:54.454,1.99869,1.68726,1.2096,0.31654,27.0,26,26,0,163,-78.31819,-167.79239,41.0,-89.86831,35.98488,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-05T20:58:54.454
2015-09-06T02:59:38.479,1.15584,2.62759,1.05562,-0.49714,31.0,23,23,0,164,143.7244,167.79239,41.0,-87.34114,38.99994,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-05T21:59:38.479
2015-09-06T03:58:54.249,1.89357,1.652,1.06898,0.22456,31.98987,28,28,0,165,-82.06941,-167.79239,41.0,-89.90989,35.98456,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-05T22:58:54.249
2015-09-06T04:58:55.133,1.95866,1.73964,1.17493,0.26089,26.0,24,24,0,166,-74.09791,-167.79239,41.0,-89.82152,35.98521,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-05T23:58:55.133
2015-09-06T05:58:54.238,1.96457,1.57872,1.23142,0.17004,26.96422,25,25,0,167,-84.47403,-167.79239,41.0,-89.93655,35.98435,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-06T00:58:54.238
2015-09-06T06:59:34.615,1.19352,2.91955,1.18572,-0.25353,29.0,22,22,0,168,173.75487,167.79239,41.0,-86.99467,38.99458,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-06T01:59:34.615
2015-09-06T07:58:53.734,1.84314,1.28709,1.3262,0.15941,23.0,22,22,0,169,-88.66399,-167.79239,41.0,-89.983,35.98397,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-06T02:58:53.734
2015-09-06T08:58:54.332,1.75248,1.78095,1.21759,0.02081,29.0,27,27,0,170,-82.52011,-167.79239,41.0,-89.91489,35.98452,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-06T03:58:54.332
2015-09-06T09:58:54.121,1.93125,1.66109,1.18036,0.13489,29.0,27,27,0,171,-83.18861,-167.79239,41.0,-89.9223,35.98447,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-06T04:58:54.121
2015-09-06T10:58:55.800,1.9173,1.47463,1.22688,0.10373,27.0,26,26,0,172,-67.67762,-167.79239,41.0,-89.75034,35.98569,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-06T05:58:55.800
2015-09-06T11:58:56.541,1.99424,1.99377,1.14348,-0.06234,30.0,29,29,0,173,-58.64785,-167.79239,41.0,-89.65023,35.98628,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-06T06:58:56.541
2015-09-07T00:58:57.485,2.07424,1.90199,1.17925,0.25431,30.0,27,27,0,189,-47.61879,-167.79239,41.0,-89.52796,35.98689,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-06T19:58:57.485
2015-09-07T01:58:56.807,1.98641,1.96503,1.1055,0.13847,28.0,27,27,0,190,-55.86892,-167.79239,41.0,-89.61943,35.98645,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-06T20:58:56.807
2015-09-07T02:58:54.289,1.91027,1.7374,1.18766,0.24853,28.96374,27,27,0,191,-81.90107,-167.79239,41.0,-89.90803,35.98458,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-06T21:58:54.289
2015-09-07T03:58:52.401,1.80266,1.6861,1.33971,0.18772,23.0,22,22,0,192,-101.39243,-167.79239,41.0,-90.1241,35.98271,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-06T22:58:52.401
2015-09-07T04:58:53.804,1.81186,1.26167,1.29702,0.11356,25.0,25,25,0,193,-88.51223,-167.79239,41.0,-89.98132,35.98399,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-06T23:58:53.804
2015-09-07T05:58:56.528,1.89562,1.9715,1.13952,0.25099,27.93086,26,26,0,194,-56.60098,-167.79239,41.0,-89.62754,35.9864,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-07T00:58:56.528
2015-09-07T06:58:55.057,1.97284,1.56632,1.24039,0.17047,26.0,25,25,0,195,-75.07228,-167.79239,41.0,-89.83232,35.98514,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-07T01:58:55.057
2015-09-07T07:11:21.735,0.3438,1.78231,0.31859,-0.05587,10.84109,10,7,3,196,110.73644,75.95598,22.51826,-87.73622,38.17757,22518.25962,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-07T02:11:21.735
2015-09-07T07:58:55.339,1.89422,1.76791,1.27224,0.23961,21.91406,21,21,0,197,-70.37451,-167.79239,41.0,-89.78024,35.98549,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-07T02:58:55.339
2015-09-07T08:58:55.429,1.92069,1.86074,1.14102,0.03386,31.0,29,29,0,198,-68.54413,-167.79239,41.0,-89.75995,35.98562,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-07T03:58:55.429
2015-09-07T09:58:55.777,1.91647,1.38836,1.15314,0.19748,27.0,25,25,0,199,-68.35932,-167.79239,41.0,-89.7579,35.98564,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-07T04:58:55.777
2015-09-07T10:58:55.214,1.99338,1.85269,1.04855,0.14866,31.0,28,28,0,200,-69.86225,-167.79239,41.0,-89.77456,35.98553,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-07T05:58:55.214
2015-09-07T11:22:39.689,-0.36334,1.05901,0.21581,-0.12449,5.92644,6,5,1,201,61.25324,99.52892,0.0,-88.29888,38.3946,0.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-07T06:22:39.689
2015-09-07T11:33:07.680,0.60689,0.81165,0.48761,0.01485,22.80522,23,12,11,202,112.00015,59.28477,23.01794,-87.72439,38.02725,23017.94346,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-07T06:33:07.680
2015-09-07T11:59:38.143,1.22993,2.40666,1.05489,0.19078,30.0,19,19,0,203,142.46393,167.79239,41.0,-87.35568,39.00014,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-07T06:59:38.143
2015-09-08T00:58:56.473,2.0074,1.91485,1.13636,-0.01431,30.0,29,29,0,217,-57.80246,-167.79239,41.0,-89.64086,35.98633,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-07T19:58:56.473
2015-09-08T01:58:56.127,2.11345,1.9563,1.09895,0.14586,27.0,24,24,0,218,-63.35147,-167.79239,41.0,-89.70238,35.98598,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-07T20:58:56.127
2015-09-08T02:58:55.867,1.94909,1.72912,1.11719,0.18528,32.61159,30,30,0,219,-63.76515,-167.79239,41.0,-89.70697,35.98595,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-07T21:58:55.867
2015-09-08T03:58:54.847,1.97503,1.52236,1.24522,0.18102,26.0,25,25,0,220,-78.60154,-167.79239,41.0,-89.87145,35.98485,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-07T22:58:54.847
2015-09-08T04:58:56.216,1.9158,1.60126,1.2537,-0.02072,26.94186,26,26,0,221,-63.17072,-167.79239,41.0,-89.70038,35.98599,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-07T23:58:56.216
2015-09-08T05:59:34.532,1.09431,3.20164,1.19837,-0.12109,29.0,21,21,0,222,165.48007,167.79239,41.0,-87.09013,38.99616,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-08T00:59:34.532
2015-09-08T06:58:56.081,1.88961,2.13538,1.17642,-0.05297,28.93797,28,28,0,223,-61.91901,-167.79239,41.0,-89.6865,35.98607,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-08T01:58:56.081
2015-09-08T08:58:56.556,2.01556,1.82534,1.16474,0.15578,29.0,27,27,0,224,-58.12133,-167.79239,41.0,-89.6444,35.98631,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-08T03:58:56.556
2015-09-08T10:58:55.271,1.80162,1.80726,1.27514,0.09666,25.0,23,23,0,225,-70.92792,-167.79239,41.0,-89.78638,35.98545,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-08T05:58:55.271
2015-09-09T00:59:39.579,1.10483,2.17049,1.1198,0.14243,26.0,19,19,0,241,128.27814,167.79239,41.0,-87.51937,39.00229,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-08T19:59:39.579
2015-09-09T01:58:53.386,2.15034,1.31146,1.1365,0.1057,25.91226,24,24,0,242,-90.8697,-167.79239,41.0,-90.00745,35.98377,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-08T20:58:53.386
2015-09-09T02:58:53.209,2.10225,1.69534,1.30954,0.061,23.0,21,21,0,243,-95.3656,-167.79239,41.0,-90.05729,35.98333,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-08T21:58:53.209
2015-09-09T03:44:29.646,0.71935,0.36726,0.22172,-0.00803,6.05779,7,6,1,244,11.21557,108.63407,41.0,-88.87148,38.47862,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-08T22:44:29.646
2015-09-09T03:59:37.966,1.20028,2.26375,1.17667,-0.25655,29.0,20,19,1,245,145.78717,167.79239,41.0,-87.31734,38.9996,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-08T22:59:37.966
2015-09-09T05:55:53.706,0.27628,2.23687,0.40166,-1.16159,17.0,14,10,4,246,14.61576,135.50567,24.15162,-88.83196,38.72062,24151.6244,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-09T00:55:53.706
2015-09-09T04:58:54.422,2.01654,1.65409,1.25158,0.36049,22.0,21,21,0,247,-81.46506,-167.79239,41.0,-89.90319,35.98461,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-08T23:58:54.422
2015-09-09T05:59:39.191,1.1066,2.40567,1.26375,0.24353,24.0,20,20,0,248,132.18912,167.79239,41.0,-87.47424,39.00172,41000.0,merged_gamma_catalog_2015_Sept_Oct.csv,2015-09-09T00:59:39.191
